id,created_at,text,user,screen_name,friends_count,followers_count,retweet_count,favorite_count,Hashtags
1117991394453356545,2019-04-16 03:21:34,"Thank you https://t.co/BFTP3aj2LF for the recognition as being among the world's best. Proud, humbled, thankful- hard work, staying the path and persistence does pay off. Bot evolution with Engati https://t.co/lD6lqOWEd6
#TuesdayThoughts #TuesdayMotivation #bots #ai #ml #future https://t.co/xtIS1H9gfH",Engati,getengati,4715,1202,0,1,"[{'text': 'TuesdayThoughts', 'indices': [221, 237]}, {'text': 'TuesdayMotivation', 'indices': [238, 256]}, {'text': 'bots', 'indices': [257, 262]}, {'text': 'ai', 'indices': [263, 266]}, {'text': 'ml', 'indices': [267, 270]}, {'text': 'future', 'indices': [271, 278]}]"
1117991112537456643,2019-04-16 03:20:27,"RT Ronald_vanLoon ""RT Ronald_vanLoon: The positive impact of #ArtificialIntelligence on our future
via wef |

#AI #ML #MachineLearning #DL #DeepLearning #Education #Importance #Ethics #Videos #RT https://t.co/oDJh90RTAn https://t.co/Mil5HFQ3Yi https://t.co/7q0pRl9qgb""",Ywan van Loon,YwanVanLoon,4016,4598,2,1,"[{'text': 'ArtificialIntelligence', 'indices': [61, 84]}, {'text': 'AI', 'indices': [110, 113]}, {'text': 'ML', 'indices': [114, 117]}, {'text': 'MachineLearning', 'indices': [118, 134]}, {'text': 'DL', 'indices': [135, 138]}, {'text': 'DeepLearning', 'indices': [139, 152]}, {'text': 'Education', 'indices': [153, 163]}, {'text': 'Importance', 'indices': [164, 175]}, {'text': 'Ethics', 'indices': [176, 183]}, {'text': 'Videos', 'indices': [184, 191]}, {'text': 'RT', 'indices': [192, 195]}]"
1117990905640706049,2019-04-16 03:19:37,"想找个人聊聊天，内容随意
不知道有没有人愿意
扫我下面吧
#交友 #约炮 #华人 #寻约 #一对一视频 #留学生 #超跑 #私密 #韩国 #学生 #杭州 #ml #护士 #南航 #约啪 #约拍 #美国华人约炮 #高跟 #痴女 https://t.co/iLnhWxOuMB",笑蝶,HuQ7JM5xL6N1,3,0,0,0,"[{'text': '交友', 'indices': [29, 32]}, {'text': '约炮', 'indices': [33, 36]}, {'text': '华人', 'indices': [37, 40]}, {'text': '寻约', 'indices': [41, 44]}, {'text': '一对一视频', 'indices': [45, 51]}, {'text': '留学生', 'indices': [52, 56]}, {'text': '超跑', 'indices': [57, 60]}, {'text': '私密', 'indices': [61, 64]}, {'text': '韩国', 'indices': [65, 68]}, {'text': '学生', 'indices': [69, 72]}, {'text': '杭州', 'indices': [73, 76]}, {'text': 'ml', 'indices': [77, 80]}, {'text': '护士', 'indices': [81, 84]}, {'text': '南航', 'indices': [85, 88]}, {'text': '约啪', 'indices': [89, 92]}, {'text': '约拍', 'indices': [93, 96]}, {'text': '美国华人约炮', 'indices': [97, 104]}, {'text': '高跟', 'indices': [105, 108]}, {'text': '痴女', 'indices': [109, 112]}]"
1117990226843066369,2019-04-16 03:16:55,We need a #reskilling #revolution. Here's how to make it happen #wef https://t.co/swGAn6WSxR #SkillsGap #AI #Leadership #management #FutureOfWork #biz #4IR #employment #futureworkforce #Digitization #humancapital #WomenInAI #ML #HR #upskilling #education #BusinessTransformation https://t.co/XeLEbaA0TG,Hiroyuki Onishi,noikeanolife,5157,5732,1,3,"[{'text': 'reskilling', 'indices': [10, 21]}, {'text': 'revolution', 'indices': [22, 33]}, {'text': 'wef', 'indices': [64, 68]}, {'text': 'SkillsGap', 'indices': [93, 103]}, {'text': 'AI', 'indices': [104, 107]}, {'text': 'Leadership', 'indices': [108, 119]}, {'text': 'management', 'indices': [120, 131]}, {'text': 'FutureOfWork', 'indices': [132, 145]}, {'text': 'biz', 'indices': [146, 150]}, {'text': '4IR', 'indices': [151, 155]}, {'text': 'employment', 'indices': [156, 167]}, {'text': 'futureworkforce', 'indices': [168, 184]}, {'text': 'Digitization', 'indices': [185, 198]}, {'text': 'humancapital', 'indices': [199, 212]}, {'text': 'WomenInAI', 'indices': [213, 223]}, {'text': 'ML', 'indices': [224, 227]}, {'text': 'HR', 'indices': [228, 231]}, {'text': 'upskilling', 'indices': [232, 243]}, {'text': 'education', 'indices': [244, 254]}, {'text': 'BusinessTransformation', 'indices': [255, 278]}]"
1117990071028699138,2019-04-16 03:16:18,#Interview Prep: 40 #ArtificialIntelligence #Questions https://t.co/OeiFKoQeXH  #AI #ML #DL #Tech,Andrew Zola,DrewZola,347,297,0,1,"[{'text': 'Interview', 'indices': [0, 10]}, {'text': 'ArtificialIntelligence', 'indices': [20, 43]}, {'text': 'Questions', 'indices': [44, 54]}, {'text': 'AI', 'indices': [80, 83]}, {'text': 'ML', 'indices': [84, 87]}, {'text': 'DL', 'indices': [88, 91]}, {'text': 'Tech', 'indices': [92, 97]}]"
1117988995479277568,2019-04-16 03:12:02,"Bots For Banking: How Smart Chatbots Can Secure Data And Combat Fraud
#AI #chatbot #MachineLearning #BigData #NLU #NLP #DjDas #ML
https://t.co/fuZm1UVvZn https://t.co/DvEf35n0P9",ThirdEye Data,thirdeye_data,1502,595,3,1,"[{'text': 'AI', 'indices': [70, 73]}, {'text': 'chatbot', 'indices': [74, 82]}, {'text': 'MachineLearning', 'indices': [83, 99]}, {'text': 'BigData', 'indices': [100, 108]}, {'text': 'NLU', 'indices': [109, 113]}, {'text': 'NLP', 'indices': [114, 118]}, {'text': 'DjDas', 'indices': [119, 125]}, {'text': 'ML', 'indices': [126, 129]}]"
1117988942010306560,2019-04-16 03:11:49,"#AGTECH #STARTUP:The farm-to-fork movement is getting  taste of #AI
*THIS co cultivates AI to help #farmers boost their bounty 
*offers GPU-enabled platform that turns satellite data into farm analytics for.. ..https://t.co/fVTQHWFjtF
#agriculture #MachineLearning #ML #farming https://t.co/M1gMSYyvhj",STARTinfoUP,moueller1961,160,2070,2,2,"[{'text': 'AGTECH', 'indices': [0, 7]}, {'text': 'STARTUP', 'indices': [8, 16]}, {'text': 'AI', 'indices': [64, 67]}, {'text': 'farmers', 'indices': [99, 107]}, {'text': 'agriculture', 'indices': [235, 247]}, {'text': 'MachineLearning', 'indices': [248, 264]}, {'text': 'ML', 'indices': [265, 268]}, {'text': 'farming', 'indices': [269, 277]}]"
1117988554276261888,2019-04-16 03:10:17,"RT Ronald_vanLoon ""#MachineLearning Summarized in One Picture
 by granvilledsc DataScienceCtrl AnalyticBridge | 

Read more here: https://t.co/8cfLbp6sdd

#ML #Classification #Regression #Clustering #NeuralNetworks #BigData #Analytics #RT

cc: ronald_va… https://t.co/AneeC8kXWO""",Ywan van Loon,YwanVanLoon,4016,4598,1,1,"[{'text': 'MachineLearning', 'indices': [19, 35]}, {'text': 'ML', 'indices': [155, 158]}, {'text': 'Classification', 'indices': [159, 174]}, {'text': 'Regression', 'indices': [175, 186]}, {'text': 'Clustering', 'indices': [187, 198]}, {'text': 'NeuralNetworks', 'indices': [199, 214]}, {'text': 'BigData', 'indices': [215, 223]}, {'text': 'Analytics', 'indices': [224, 234]}, {'text': 'RT', 'indices': [235, 238]}]"
1117988542662070273,2019-04-16 03:10:14,@francesc Congrats and I also wish you all the best in continuing to advocate for both @golang and #ML for the masses!!!! 🎉🎉🎉🎉,Conrad Taylor,conradwt,2113,543,0,1,"[{'text': 'ML', 'indices': [99, 102]}]"
1117988337564966912,2019-04-16 03:09:25,"Complex Network Analysis in Python
https://t.co/nQKVTakRTH
#AI #ML #Analytics #Python #DataScientist #DataEngineer",Kike Ledesma,kikeledesmanet,71,50,0,1,"[{'text': 'AI', 'indices': [59, 62]}, {'text': 'ML', 'indices': [63, 66]}, {'text': 'Analytics', 'indices': [67, 77]}, {'text': 'Python', 'indices': [78, 85]}, {'text': 'DataScientist', 'indices': [86, 100]}, {'text': 'DataEngineer', 'indices': [101, 114]}]"
1117987367510528001,2019-04-16 03:05:34,"#MachineLearning Summarized in One Picture
 by @granvilledsc @DataScienceCtrl @AnalyticBridge | 

Read more here: https://t.co/h7D7LkgNC7

#ML #Classification #Regression #Clustering #NeuralNetworks #BigData #Analytics #RT

cc: @ronald_vanLoon https://t.co/j7jjQzfRL7 https://t.co/2lHTcxXkxS",Ronald van Loon,Ronald_vanLoon,181534,180717,7,9,"[{'text': 'MachineLearning', 'indices': [0, 16]}, {'text': 'ML', 'indices': [139, 142]}, {'text': 'Classification', 'indices': [143, 158]}, {'text': 'Regression', 'indices': [159, 170]}, {'text': 'Clustering', 'indices': [171, 182]}, {'text': 'NeuralNetworks', 'indices': [183, 198]}, {'text': 'BigData', 'indices': [199, 207]}, {'text': 'Analytics', 'indices': [208, 218]}, {'text': 'RT', 'indices': [219, 222]}]"
1117986931109814273,2019-04-16 03:03:50,What Drove The AI Renaissance? via @forbes @GilPress https://t.co/c3w2r29wOP … #AI #ArtificialIntelligence  #ML #MachineLearning https://t.co/3Zkn35BrFl,Mistral Solutions,MistralSoln,680,789,0,0,"[{'text': 'AI', 'indices': [79, 82]}, {'text': 'ArtificialIntelligence', 'indices': [83, 106]}, {'text': 'ML', 'indices': [108, 111]}, {'text': 'MachineLearning', 'indices': [112, 128]}]"
1117986477143511040,2019-04-16 03:02:01,Dell's G gaming laptop series starts looking more like Alienware in 2019: #ai #ml #dl #iot CC @motorcycletwitt https://t.co/40a0gGgyxG https://t.co/sWdkBMQwfY,Joe Bond,BigData_Joe,15369,14364,3,1,"[{'text': 'ai', 'indices': [74, 77]}, {'text': 'ml', 'indices': [78, 81]}, {'text': 'dl', 'indices': [82, 85]}, {'text': 'iot', 'indices': [86, 90]}]"
1117986327264419840,2019-04-16 03:01:26,"Is artificial intelligence, intelligent? How machine learning has developed. - The Washington Post https://t.co/Y70FGSAzOH #AI #ML #MachineLearning #DeepLearning #DataScience",RR,RetweetedRajeev,20,137,0,0,"[{'text': 'AI', 'indices': [123, 126]}, {'text': 'ML', 'indices': [127, 130]}, {'text': 'MachineLearning', 'indices': [131, 147]}, {'text': 'DeepLearning', 'indices': [148, 161]}, {'text': 'DataScience', 'indices': [162, 174]}]"
1117986088579227648,2019-04-16 03:00:29,"Is artificial intelligence, intelligent? How machine learning has developed. - The Washington Post https://t.co/6XNvDPPSHM #AI #ML #MachineLearning #DeepLearning #DataScience",Dr. Rajeev Bukralia,rbukralia,4490,8657,0,0,"[{'text': 'AI', 'indices': [123, 126]}, {'text': 'ML', 'indices': [127, 130]}, {'text': 'MachineLearning', 'indices': [131, 147]}, {'text': 'DeepLearning', 'indices': [148, 161]}, {'text': 'DataScience', 'indices': [162, 174]}]"
1117985976373039104,2019-04-16 03:00:02,https://t.co/s7g3ztY6RA #buy bombay burmah trading corporation ltd. at Rs.1315.15 #BBTC #FinTech #MachineLearning  #stocks #trading #India #charts #ML #AI https://t.co/BrkXeVDcDY,Newspin,NiftyFinance,202,556,0,0,"[{'text': 'buy', 'indices': [24, 28]}, {'text': 'BBTC', 'indices': [82, 87]}, {'text': 'FinTech', 'indices': [88, 96]}, {'text': 'MachineLearning', 'indices': [97, 113]}, {'text': 'stocks', 'indices': [115, 122]}, {'text': 'trading', 'indices': [123, 131]}, {'text': 'India', 'indices': [132, 138]}, {'text': 'charts', 'indices': [139, 146]}, {'text': 'ML', 'indices': [147, 150]}, {'text': 'AI', 'indices': [151, 154]}]"
1117984486136827904,2019-04-16 02:54:07,"想找个人聊聊天，内容随意
不知道有没有人愿意
扫我下面吧
#交友 #约炮 #华人 #寻约 #一对一视频 #lv #嫩模 #浙江 #Gucci #骚妇 #中山 #ml #约炮交友 #露脸 #制服 #美食 #抖m #韩国美女 https://t.co/U85nTrzwuZ",代桃,NFsyzDKARfo4,3,0,0,0,"[{'text': '交友', 'indices': [29, 32]}, {'text': '约炮', 'indices': [33, 36]}, {'text': '华人', 'indices': [37, 40]}, {'text': '寻约', 'indices': [41, 44]}, {'text': '一对一视频', 'indices': [45, 51]}, {'text': 'lv', 'indices': [52, 55]}, {'text': '嫩模', 'indices': [56, 59]}, {'text': '浙江', 'indices': [60, 63]}, {'text': 'Gucci', 'indices': [64, 70]}, {'text': '骚妇', 'indices': [71, 74]}, {'text': '中山', 'indices': [75, 78]}, {'text': 'ml', 'indices': [79, 82]}, {'text': '约炮交友', 'indices': [83, 88]}, {'text': '露脸', 'indices': [89, 92]}, {'text': '制服', 'indices': [93, 96]}, {'text': '美食', 'indices': [97, 100]}, {'text': '抖m', 'indices': [101, 104]}, {'text': '韩国美女', 'indices': [105, 110]}]"
1117982742015246338,2019-04-16 02:47:11,Another 10 Free Must-Read Books for #MachineLearning and #DataScience https://t.co/JBPrVeGUfG #ML #AI #ArtificialIntelligence #DeepLearning #robotics #BigData #DL,Vered,VeredData,3534,3279,1,1,"[{'text': 'MachineLearning', 'indices': [36, 52]}, {'text': 'DataScience', 'indices': [57, 69]}, {'text': 'ML', 'indices': [94, 97]}, {'text': 'AI', 'indices': [98, 101]}, {'text': 'ArtificialIntelligence', 'indices': [102, 125]}, {'text': 'DeepLearning', 'indices': [126, 139]}, {'text': 'robotics', 'indices': [140, 149]}, {'text': 'BigData', 'indices': [150, 158]}, {'text': 'DL', 'indices': [159, 162]}]"
1117982636855611392,2019-04-16 02:46:46,"#Enterprise want to chase and go #digital, as it is a new and #innovative way to do #business.  Going #digital means being able to deploy the latest #tech, such as #cloud, #BigData, #IoT and #ML, to provide a better #CX and therefore, be more #competitive.",Provision IT,provisionit,5001,1600,1,2,"[{'text': 'Enterprise', 'indices': [0, 11]}, {'text': 'digital', 'indices': [33, 41]}, {'text': 'innovative', 'indices': [62, 73]}, {'text': 'business', 'indices': [84, 93]}, {'text': 'digital', 'indices': [102, 110]}, {'text': 'tech', 'indices': [149, 154]}, {'text': 'cloud', 'indices': [164, 170]}, {'text': 'BigData', 'indices': [172, 180]}, {'text': 'IoT', 'indices': [182, 186]}, {'text': 'ML', 'indices': [191, 194]}, {'text': 'CX', 'indices': [216, 219]}, {'text': 'competitive', 'indices': [243, 255]}]"
1117981695217528832,2019-04-16 02:43:01,"我发视频给你，你会接吗？
来彼此深入了解一下嘛
扫我下面吧
#交友 #约炮 #华人 #寻约 #一对一视频 #国外交友 #美女 #江西 #求约炮 #网红 #长腿美女 #东莞 #主播 #ml #奶子 #圣地亚哥约炮 #交友约会 #外围女 #丝袜美腿 https://t.co/fkAz0IJ9Qg",凡风,3su2w09SApP7,3,0,0,0,"[{'text': '交友', 'indices': [30, 33]}, {'text': '约炮', 'indices': [34, 37]}, {'text': '华人', 'indices': [38, 41]}, {'text': '寻约', 'indices': [42, 45]}, {'text': '一对一视频', 'indices': [46, 52]}, {'text': '国外交友', 'indices': [53, 58]}, {'text': '美女', 'indices': [59, 62]}, {'text': '江西', 'indices': [63, 66]}, {'text': '求约炮', 'indices': [67, 71]}, {'text': '网红', 'indices': [72, 75]}, {'text': '长腿美女', 'indices': [76, 81]}, {'text': '东莞', 'indices': [82, 85]}, {'text': '主播', 'indices': [86, 89]}, {'text': 'ml', 'indices': [90, 93]}, {'text': '奶子', 'indices': [94, 97]}, {'text': '圣地亚哥约炮', 'indices': [98, 105]}, {'text': '交友约会', 'indices': [106, 111]}, {'text': '外围女', 'indices': [112, 116]}, {'text': '丝袜美腿', 'indices': [117, 122]}]"
1117981662283882496,2019-04-16 02:42:54,#ml #mobilelegend #indonesia #gameonline kalo ini w jadiin top rank juga banyak sampah mesyarakat yang nyolong emas kluarga tan yang nungtut surat rumah kluarga tan yang gak punya rumah &amp; bitcoin bakal tambah iri https://t.co/gPUArhCQfx,Erman (Arbitrator),ErmanRahman69,3473,444,0,0,"[{'text': 'ml', 'indices': [0, 3]}, {'text': 'mobilelegend', 'indices': [4, 17]}, {'text': 'indonesia', 'indices': [18, 28]}, {'text': 'gameonline', 'indices': [29, 40]}]"
1117981372205768704,2019-04-16 02:41:44,"其实时间久了，好想找个人说说心里话
来陪我聊天呗
扫我下面吧
#交友 #约炮 #华人 #寻约 #一对一视频 #纽约交友 #黑丝 #长春 #奔驰 #成都 #ml #cosplay #留学生交友 #宝马 #白丝 #奥克兰约炮 #mv #交友约炮 #明星 https://t.co/H5xtG28mzp",曼青,EKbORApHi820,3,0,0,0,"[{'text': '交友', 'indices': [31, 34]}, {'text': '约炮', 'indices': [35, 38]}, {'text': '华人', 'indices': [39, 42]}, {'text': '寻约', 'indices': [43, 46]}, {'text': '一对一视频', 'indices': [47, 53]}, {'text': '纽约交友', 'indices': [54, 59]}, {'text': '黑丝', 'indices': [60, 63]}, {'text': '长春', 'indices': [64, 67]}, {'text': '奔驰', 'indices': [68, 71]}, {'text': '成都', 'indices': [72, 75]}, {'text': 'ml', 'indices': [76, 79]}, {'text': 'cosplay', 'indices': [80, 88]}, {'text': '留学生交友', 'indices': [89, 95]}, {'text': '宝马', 'indices': [96, 99]}, {'text': '白丝', 'indices': [100, 103]}, {'text': '奥克兰约炮', 'indices': [104, 110]}, {'text': 'mv', 'indices': [111, 114]}, {'text': '交友约炮', 'indices': [115, 120]}, {'text': '明星', 'indices': [121, 124]}]"
1117981046362873857,2019-04-16 02:40:27,"I had a great time giving this talk, and great questions afterwards!
Thanks for inviting me, and thanks for your work in building up the #ml #ai community in Ottawa! https://t.co/hxVONScEXj",Pablo Samuel Castro,pcastr,283,1644,0,7,"[{'text': 'ml', 'indices': [137, 140]}, {'text': 'ai', 'indices': [141, 144]}]"
1117979231235923968,2019-04-16 02:33:14,"一个人晚上在家好无聊
有没有想视频聊天的呀
男生+V:VB00177
#交友 #约炮 #华人 #寻约 #一对一视频 #ml #制服 #肉便器 #舟山 #腿玩年 #se #阿斯顿马丁 #美腿诱惑 #supreme #华人交友平台 #外围模特 #世界杯 #奶子 #18 https://t.co/VXcgClUwXl",如山,O2raFArG2E34,2,0,0,0,"[{'text': '交友', 'indices': [35, 38]}, {'text': '约炮', 'indices': [39, 42]}, {'text': '华人', 'indices': [43, 46]}, {'text': '寻约', 'indices': [47, 50]}, {'text': '一对一视频', 'indices': [51, 57]}, {'text': 'ml', 'indices': [58, 61]}, {'text': '制服', 'indices': [62, 65]}, {'text': '肉便器', 'indices': [66, 70]}, {'text': '舟山', 'indices': [71, 74]}, {'text': '腿玩年', 'indices': [75, 79]}, {'text': 'se', 'indices': [80, 83]}, {'text': '阿斯顿马丁', 'indices': [84, 90]}, {'text': '美腿诱惑', 'indices': [91, 96]}, {'text': 'supreme', 'indices': [97, 105]}, {'text': '华人交友平台', 'indices': [106, 113]}, {'text': '外围模特', 'indices': [114, 119]}, {'text': '世界杯', 'indices': [120, 124]}, {'text': '奶子', 'indices': [125, 128]}]"
1117978875248685057,2019-04-16 02:31:49,Not What but Why: Machine Learning for Understanding Genomics Video | Technology Networks https://t.co/N7P4bTxSVR #ai #ml #dl,AI News Feed,AINewsFeed,4166,5685,0,0,"[{'text': 'ai', 'indices': [114, 117]}, {'text': 'ml', 'indices': [118, 121]}, {'text': 'dl', 'indices': [122, 125]}]"
1117978424486838278,2019-04-16 02:30:02,#AI and #ML the future of #RPA — but don’t forget the people - https://t.co/Ga17naIacI,K2,K2onK2,1794,4064,0,0,"[{'text': 'AI', 'indices': [0, 3]}, {'text': 'ML', 'indices': [8, 11]}, {'text': 'RPA', 'indices': [26, 30]}]"
1117977953353252864,2019-04-16 02:28:09,"#TechStuff: Fujitsu-Developed Deep Learning Technology Sets Record on ABCI - HPCwire

#tech #technology #datascience #neuralnetworks #ai #ml #machinelearning #deeplearning #agi

Read More Here:
https://t.co/GxXHMqm6OL",Chuck Russell,iamChuckRussell,7741,9379,1,2,"[{'text': 'TechStuff', 'indices': [0, 10]}, {'text': 'tech', 'indices': [86, 91]}, {'text': 'technology', 'indices': [92, 103]}, {'text': 'datascience', 'indices': [104, 116]}, {'text': 'neuralnetworks', 'indices': [117, 132]}, {'text': 'ai', 'indices': [133, 136]}, {'text': 'ml', 'indices': [137, 140]}, {'text': 'machinelearning', 'indices': [141, 157]}, {'text': 'deeplearning', 'indices': [158, 171]}, {'text': 'agi', 'indices': [172, 176]}]"
